"class","order","taxon_name","total_obs"
"Malacostraca","Decapoda","Callinectes similis",5
"Malacostraca","Decapoda","Cambarellus montezumae",2
"Malacostraca","Decapoda","Cambarellus ninae",1
"Malacostraca","Decapoda","Cambarellus puer",4
"Malacostraca","Decapoda","Cambarellus schmitti",1
"Malacostraca","Decapoda","Cambarellus shufeldtii",4
"Malacostraca","Decapoda","Cambaroides similis",5
"Malacostraca","Decapoda","Cambarus acuminatus",7
"Malacostraca","Decapoda","Cambarus angularis",1
"Malacostraca","Decapoda","Cambarus asperimanus",9
"Malacostraca","Decapoda","Cambarus bartonii",206
"Malacostraca","Decapoda","Cambarus batchi",1
"Malacostraca","Decapoda","Cambarus callainus",2
"Malacostraca","Decapoda","Cambarus carinirostris",40
"Malacostraca","Decapoda","Cambarus carolinus",5
"Malacostraca","Decapoda","Cambarus catagius",1
"Malacostraca","Decapoda","Cambarus causeyi",1
"Malacostraca","Decapoda","Cambarus chasmodactylus",2
"Malacostraca","Decapoda","Cambarus conasaugaensis",1
"Malacostraca","Decapoda","Cambarus coosae",14
"Malacostraca","Decapoda","Cambarus davidi",4
"Malacostraca","Decapoda","Cambarus distans",1
"Malacostraca","Decapoda","Cambarus dubius",16
"Malacostraca","Decapoda","Cambarus eeseeohensis",1
"Malacostraca","Decapoda","Cambarus englishi",1
"Malacostraca","Decapoda","Cambarus extraneus",2
"Malacostraca","Decapoda","Cambarus fasciatus",4
"Malacostraca","Decapoda","Cambarus franklini",1
"Malacostraca","Decapoda","Cambarus gentryi",3
"Malacostraca","Decapoda","Cambarus girardianus",11
"Malacostraca","Decapoda","Cambarus graysoni",5
"Malacostraca","Decapoda","Cambarus halli",3
"Malacostraca","Decapoda","Cambarus hamulatus",6
"Malacostraca","Decapoda","Cambarus hazardi",1
"Malacostraca","Decapoda","Cambarus hobbsorum",1
"Malacostraca","Decapoda","Cambarus howardi",9
"Malacostraca","Decapoda","Cambarus jonesi",2
"Malacostraca","Decapoda","Cambarus latimanus",34
"Malacostraca","Decapoda","Cambarus longirostris",2
"Malacostraca","Decapoda","Cambarus longulus",6
"Malacostraca","Decapoda","Cambarus loughmani",1
"Malacostraca","Decapoda","Cambarus monongalensis",7
"Malacostraca","Decapoda","Cambarus obstipus",1
"Malacostraca","Decapoda","Cambarus ortmanni",1
"Malacostraca","Decapoda","Cambarus parvoculus",1
"Malacostraca","Decapoda","Cambarus reburrus",2
"Malacostraca","Decapoda","Cambarus reduncus",3
"Malacostraca","Decapoda","Cambarus robustus",53
"Malacostraca","Decapoda","Cambarus rusticiformis",1
"Malacostraca","Decapoda","Cambarus setosus",1
"Malacostraca","Decapoda","Cambarus smilax",1
"Malacostraca","Decapoda","Cambarus striatus",21
"Malacostraca","Decapoda","Cambarus tenebrosus",20
"Malacostraca","Decapoda","Cambarus tuckasegee",1
"Malacostraca","Decapoda","Camposcia retusa",9
"Malacostraca","Decapoda","Cancer borealis",100
"Malacostraca","Decapoda","Cancer irroratus",270
"Malacostraca","Decapoda","Cancer pagurus",81
"Malacostraca","Decapoda","Cancer plebejus",12
"Malacostraca","Decapoda","Cancer productus",576
"Malacostraca","Decapoda","Candidiopotamon rathbuni",93
"Malacostraca","Decapoda","Caphyra loevis",1
"Malacostraca","Decapoda","Carcinus aestuarii",49
"Malacostraca","Decapoda","Carcinus maenas",1203
"Malacostraca","Decapoda","Cardisoma armatum",5
"Malacostraca","Decapoda","Cardisoma carnifex",58
"Malacostraca","Decapoda","Cardisoma crassum",92
"Malacostraca","Decapoda","Cardisoma guanhumi",311
"Malacostraca","Decapoda","Caridina africana",6
"Malacostraca","Decapoda","Caridina cantonensis",16
"Malacostraca","Decapoda","Caridina formosae",3
"Malacostraca","Decapoda","Caridina grandirostris",2
"Malacostraca","Decapoda","Caridina lanceifrons",1
"Malacostraca","Decapoda","Caridina serrata",9
"Malacostraca","Decapoda","Caridina typus",2
"Malacostraca","Decapoda","Caridina weberi",3
"Malacostraca","Decapoda","Carpilius convexus",7
"Malacostraca","Decapoda","Carpilius corallinus",7
"Malacostraca","Decapoda","Carpilius maculatus",14
"Malacostraca","Decapoda","Ceratocarcinus longimanus",2
"Malacostraca","Decapoda","Ceylonthelphusa sanguinea",1
"Malacostraca","Decapoda","Charybdis anisodon",1
"Malacostraca","Decapoda","Charybdis annulata",6
"Malacostraca","Decapoda","Charybdis bimaculata",1
"Malacostraca","Decapoda","Charybdis granulata",2
"Malacostraca","Decapoda","Charybdis hawaiensis",5
"Malacostraca","Decapoda","Charybdis hellerii",16
"Malacostraca","Decapoda","Charybdis japonica",20
"Malacostraca","Decapoda","Charybdis lucifera",7
"Malacostraca","Decapoda","Charybdis natator",6
"Malacostraca","Decapoda","Charybdis orientalis",1
"Malacostraca","Decapoda","Charybdis truncata",2
"Malacostraca","Decapoda","Charybdis variegata",1
"Malacostraca","Decapoda","Chasmagnathus convexus",20
"Malacostraca","Decapoda","Cherax depressus",1
"Malacostraca","Decapoda","Cherax destructor",17
"Malacostraca","Decapoda","Cherax quadricarinatus",15
"Malacostraca","Decapoda","Cherax robustus",1
"Malacostraca","Decapoda","Chionoecetes bairdi",7
"Malacostraca","Decapoda","Chionoecetes opilio",2
"Malacostraca","Decapoda","Chiromantes dehaani",35
"Malacostraca","Decapoda","Chiromantes haematocheir",48
"Malacostraca","Decapoda","Chirostylus stellaris",2
"Malacostraca","Decapoda","Chorilia longipes",1
"Malacostraca","Decapoda","Ciliopagurus strigatus",10
"Malacostraca","Decapoda","Cinetorhynchus reticulatus",1
"Malacostraca","Decapoda","Clibanarius corallinus",2
"Malacostraca","Decapoda","Clibanarius cruentatus",1
"Malacostraca","Decapoda","Clibanarius englaucus",3
"Malacostraca","Decapoda","Clibanarius erythropus",69
"Malacostraca","Decapoda","Clibanarius humilis",1
"Malacostraca","Decapoda","Clibanarius infraspinatus",19
"Malacostraca","Decapoda","Clibanarius longitarsus",11
"Malacostraca","Decapoda","Clibanarius panamensis",2
"Malacostraca","Decapoda","Clibanarius sclopetarius",2
"Malacostraca","Decapoda","Clibanarius taeniatus",4
"Malacostraca","Decapoda","Clibanarius tricolor",23
"Malacostraca","Decapoda","Clibanarius virescens",11
"Malacostraca","Decapoda","Clibanarius vittatus",175
"Malacostraca","Decapoda","Clibanarius zebra",1
"Malacostraca","Decapoda","Clistocoeloma sinense",4
"Malacostraca","Decapoda","Coenobita brevimanus",44
"Malacostraca","Decapoda","Coenobita cavipes",12
"Malacostraca","Decapoda","Coenobita clypeatus",403
"Malacostraca","Decapoda","Coenobita compressus",217
"Malacostraca","Decapoda","Coenobita lila",1
"Malacostraca","Decapoda","Coenobita perlatus",22
"Malacostraca","Decapoda","Coenobita purpureus",5
"Malacostraca","Decapoda","Coenobita rugosus",83
"Malacostraca","Decapoda","Coenobita scaevola",8
"Malacostraca","Decapoda","Coenobita spinosus",8
"Malacostraca","Decapoda","Coenobita variabilis",4
"Malacostraca","Decapoda","Coenobita violascens",15
"Malacostraca","Decapoda","Corystes cassivelaunus",23
"Malacostraca","Decapoda","Crangon crangon",30
"Malacostraca","Decapoda","Crangon franciscorum",4
"Malacostraca","Decapoda","Crangon nigricauda",1
"Malacostraca","Decapoda","Crangon septemspinosa",69
"Malacostraca","Decapoda","Creaseria morleyi",11
"Malacostraca","Decapoda","Creaserinus fodiens",46
"Malacostraca","Decapoda","Cryptolithodes sitchensis",11
"Malacostraca","Decapoda","Cryptolithodes typicus",6
"Malacostraca","Decapoda","Cryptopotamon anacoluthon",7
"Malacostraca","Decapoda","Cuapetes kororensis",8
"Malacostraca","Decapoda","Cuapetes tenuipes",2
"Malacostraca","Decapoda","Cycloachelous granulatus",1
"Malacostraca","Decapoda","Cyclocoeloma tuberculata",2
"Malacostraca","Decapoda","Cyclograpsus audouinii",8
"Malacostraca","Decapoda","Cyclograpsus cinereus",11
"Malacostraca","Decapoda","Cyclograpsus granulosus",11
"Malacostraca","Decapoda","Cyclograpsus integer",4
"Malacostraca","Decapoda","Cyclograpsus lavauxi",44
"Malacostraca","Decapoda","Cyclograpsus punctatus",22
"Malacostraca","Decapoda","Cycloxanthops novemdentatus",5
"Malacostraca","Decapoda","Cyrtograpsus affinis",1
"Malacostraca","Decapoda","Cyrtograpsus altimanus",4
"Malacostraca","Decapoda","Cyrtograpsus angulatus",7
"Malacostraca","Decapoda","Daldorfia horrida",2
"Malacostraca","Decapoda","Damithrax spinosissimus",2
"Malacostraca","Decapoda","Dardanus arrosor",4
"Malacostraca","Decapoda","Dardanus aspersus",1
"Malacostraca","Decapoda","Dardanus calidus",27
"Malacostraca","Decapoda","Dardanus crassimanus",11
"Malacostraca","Decapoda","Dardanus deformis",4
"Malacostraca","Decapoda","Dardanus gemmatus",3
"Malacostraca","Decapoda","Dardanus guttatus",2
"Malacostraca","Decapoda","Dardanus lagopodes",20
"Malacostraca","Decapoda","Dardanus megistos",26
"Malacostraca","Decapoda","Dardanus pedunculatus",28
"Malacostraca","Decapoda","Dardanus sanguinocarpus",4
"Malacostraca","Decapoda","Dardanus setifer",2
"Malacostraca","Decapoda","Dardanus sinistripes",1
"Malacostraca","Decapoda","Dardanus venosus",4
"Malacostraca","Decapoda","Dasycaris zanzibarica",13
"Malacostraca","Decapoda","Davusia glabra",19
"Malacostraca","Decapoda","Derilambrus angulifrons",2
"Malacostraca","Decapoda","Diacanthurus rubricatus",1
"Malacostraca","Decapoda","Diacanthurus spinulimanus",6
"Malacostraca","Decapoda","Dichelopandalus leptocerus",2
"Malacostraca","Decapoda","Dilocarcinus pagei",1
"Malacostraca","Decapoda","Diogenes brevirostris",2
"Malacostraca","Decapoda","Diogenes edwardsii",20
"Malacostraca","Decapoda","Diogenes planimanus",1
"Malacostraca","Decapoda","Diogenes pugilator",40
"Malacostraca","Decapoda","Diogenes spinifrons",1
"Malacostraca","Decapoda","Discorsopagurus schmitti",6
"Malacostraca","Decapoda","Doclea muricata",1
"Malacostraca","Decapoda","Dorippe quadridens",1
"Malacostraca","Decapoda","Dorippoides facchino",5
"Malacostraca","Decapoda","Dotilla myctiroides",4
"Malacostraca","Decapoda","Dotilla wichmanni",2
"Malacostraca","Decapoda","Dromia personata",14
"Malacostraca","Decapoda","Dromidia hirsutissima",2
"Malacostraca","Decapoda","Dromidiopsis edwardsi",1
"Malacostraca","Decapoda","Dyspanopeus sayi",1
"Malacostraca","Decapoda","Elamena producta",7
"Malacostraca","Decapoda","Elassochirus gilli",6
"Malacostraca","Decapoda","Elassochirus tenuimanus",3
"Malacostraca","Decapoda","Emerita analoga",576
"Malacostraca","Decapoda","Emerita austroafricana",2
"Malacostraca","Decapoda","Emerita benedicti",7
"Malacostraca","Decapoda","Emerita brasiliensis",4
"Malacostraca","Decapoda","Emerita emeritus",4
"Malacostraca","Decapoda","Emerita rathbunae",6
"Malacostraca","Decapoda","Emerita talpoida",314
"Malacostraca","Decapoda","Engaeus affinis",2
"Malacostraca","Decapoda","Engaeus urostrictus",2
"Malacostraca","Decapoda","Enoplolambrus validus",2
"Malacostraca","Decapoda","Enoplometopus occidentalis",3
"Malacostraca","Decapoda","Enosteoides ornatus",1
"Malacostraca","Decapoda","Episesarma mederi",2
"Malacostraca","Decapoda","Episesarma versicolor",7
"Malacostraca","Decapoda","Eriocheir japonica",20
"Malacostraca","Decapoda","Eriocheir sinensis",9
"Malacostraca","Decapoda","Eriphia ferox",20
"Malacostraca","Decapoda","Eriphia granulosa",1
"Malacostraca","Decapoda","Eriphia scabricula",3
"Malacostraca","Decapoda","Eriphia sebana",16
"Malacostraca","Decapoda","Eriphia smithii",1
"Malacostraca","Decapoda","Eriphia squamata",26
"Malacostraca","Decapoda","Eriphia verrucosa",103
"Malacostraca","Decapoda","Eriphides hispida",8
"Malacostraca","Decapoda","Etisus laevimanus",2
"Malacostraca","Decapoda","Etisus utilis",1
"Malacostraca","Decapoda","Eualus cranchii",3
"Malacostraca","Decapoda","Euastacus armatus",3
"Malacostraca","Decapoda","Euastacus dangadi",3
"Malacostraca","Decapoda","Euastacus fleckeri",1
"Malacostraca","Decapoda","Euastacus spinifer",6
"Malacostraca","Decapoda","Euastacus sulcatus",12
"Malacostraca","Decapoda","Eumunida picta",1
"Malacostraca","Decapoda","Euphylax robustus",2
"Malacostraca","Decapoda","Eurynolambrus australis",10
"Malacostraca","Decapoda","Eurypodius latreillii",2
"Malacostraca","Decapoda","Eurytium limosum",2
"Malacostraca","Decapoda","Euryxanthops flexidentatus",1
"Malacostraca","Decapoda","Fabia subquadrata",3
"Malacostraca","Decapoda","Fallicambarus houstonensis",4
"Malacostraca","Decapoda","Faxonella clypeata",1
"Malacostraca","Decapoda","Faxonius alluvius",2
"Malacostraca","Decapoda","Faxonius barrenensis",7
"Malacostraca","Decapoda","Faxonius carolinensis",1
"Malacostraca","Decapoda","Faxonius compressus",5
"Malacostraca","Decapoda","Faxonius cristavarius",2
"Malacostraca","Decapoda","Faxonius durelli",11
"Malacostraca","Decapoda","Faxonius erichsonianus",7
"Malacostraca","Decapoda","Faxonius harrisonii",1
"Malacostraca","Decapoda","Faxonius hylas",6
"Malacostraca","Decapoda","Faxonius illinoiensis",1
"Malacostraca","Decapoda","Faxonius immunis",31
"Malacostraca","Decapoda","Faxonius juvenilis",3
"Malacostraca","Decapoda","Faxonius leptogonopodus",1
"Malacostraca","Decapoda","Faxonius limosus",48
"Malacostraca","Decapoda","Faxonius longidigitus",4
"Malacostraca","Decapoda","Faxonius luteus",7
"Malacostraca","Decapoda","Faxonius macrus",1
"Malacostraca","Decapoda","Faxonius marchandi",1
"Malacostraca","Decapoda","Faxonius meeki",2
"Malacostraca","Decapoda","Faxonius mirus",4
"Malacostraca","Decapoda","Faxonius nais",1
"Malacostraca","Decapoda","Faxonius nana",1
"Malacostraca","Decapoda","Faxonius neglectus",18
"Malacostraca","Decapoda","Faxonius obscurus",242
"Malacostraca","Decapoda","Faxonius occidentalis",7
"Malacostraca","Decapoda","Faxonius ozarkae",5
"Malacostraca","Decapoda","Faxonius palmeri",2
"Malacostraca","Decapoda","Faxonius perfectus",2
"Malacostraca","Decapoda","Faxonius placidus",16
"Malacostraca","Decapoda","Faxonius propinquus",124
"Malacostraca","Decapoda","Faxonius punctimanus",2
"Malacostraca","Decapoda","Faxonius putnami",1
"Malacostraca","Decapoda","Faxonius rhoadesi",1
"Malacostraca","Decapoda","Faxonius rusticus",164
"Malacostraca","Decapoda","Faxonius sanbornii",3
"Malacostraca","Decapoda","Faxonius shoupi",4
"Malacostraca","Decapoda","Faxonius sloanii",1
"Malacostraca","Decapoda","Faxonius virilis",393
"Malacostraca","Decapoda","Faxonius williamsi",1
"Malacostraca","Decapoda","Gaetice depressus",8
"Malacostraca","Decapoda","Galathea balssi",2
"Malacostraca","Decapoda","Galathea bimaculata",1
"Malacostraca","Decapoda","Galathea intermedia",1
"Malacostraca","Decapoda","Galathea squamifera",21
"Malacostraca","Decapoda","Galathea strigosa",11
"Malacostraca","Decapoda","Galathea subsquamata",1
"Malacostraca","Decapoda","Gecarcinus lateralis",94
"Malacostraca","Decapoda","Gecarcinus quadratus",89
"Malacostraca","Decapoda","Gecarcinus ruricola",28
"Malacostraca","Decapoda","Gecarcoidea lalandii",14
"Malacostraca","Decapoda","Gelasimus borealis",37
"Malacostraca","Decapoda","Gelasimus hesperiae",6
"Malacostraca","Decapoda","Gelasimus jocelynae",10
"Malacostraca","Decapoda","Gelasimus tetragonon",14
"Malacostraca","Decapoda","Gelasimus vocans",9
"Malacostraca","Decapoda","Gelasimus vomeris",8
"Malacostraca","Decapoda","Geograpsus crinipes",6
"Malacostraca","Decapoda","Geograpsus grayi",9
"Malacostraca","Decapoda","Geograpsus lividus",7
"Malacostraca","Decapoda","Geosesarma faustum",12
"Malacostraca","Decapoda","Geothelphusa albogilva",11
"Malacostraca","Decapoda","Geothelphusa ancylophallus",2
"Malacostraca","Decapoda","Geothelphusa bicolor",6
"Malacostraca","Decapoda","Geothelphusa cinerea",4
"Malacostraca","Decapoda","Geothelphusa dehaani",21
"Malacostraca","Decapoda","Geothelphusa eucrinodonta",4
"Malacostraca","Decapoda","Geothelphusa ilan",3
"Malacostraca","Decapoda","Geothelphusa makatao",2
"Malacostraca","Decapoda","Geothelphusa miyazakii",10
"Malacostraca","Decapoda","Geothelphusa olea",34
"Malacostraca","Decapoda","Geothelphusa pingtung",1
"Malacostraca","Decapoda","Geothelphusa tsayae",22
"Malacostraca","Decapoda","Geryon trispinosus",1
"Malacostraca","Decapoda","Ghatiana atropurpurea",4
"Malacostraca","Decapoda","Ghatiana splendida",1
"Malacostraca","Decapoda","Glebocarcinus oregonensis",40
"Malacostraca","Decapoda","Gnathophyllum americanum",3
"Malacostraca","Decapoda","Gnathophyllum elegans",2
"Malacostraca","Decapoda","Goneplax rhomboides",6
"Malacostraca","Decapoda","Goniopsis cruentata",68
"Malacostraca","Decapoda","Goniopsis pelii",2
"Malacostraca","Decapoda","Goniopsis pulchra",59
"Malacostraca","Decapoda","Grapsus adscensionis",68
"Malacostraca","Decapoda","Grapsus albolineatus",113
"Malacostraca","Decapoda","Grapsus fourmanoiri",3
"Malacostraca","Decapoda","Grapsus grapsus",522
"Malacostraca","Decapoda","Grapsus longitarsis",2
"Malacostraca","Decapoda","Grapsus tenuicrustatus",180
"Malacostraca","Decapoda","Guinotia dentata",4
"Malacostraca","Decapoda","Guinusia chabrus",193
"Malacostraca","Decapoda","Guinusia dentipes",3
"Malacostraca","Decapoda","Halicarcinus cookii",8
"Malacostraca","Decapoda","Halicarcinus innominatus",9
"Malacostraca","Decapoda","Halicarcinus ovatus",3
"Malacostraca","Decapoda","Halicarcinus varius",3
"Malacostraca","Decapoda","Halicarcinus whitei",13
"Malacostraca","Decapoda","Halimede ochtodes",2
"Malacostraca","Decapoda","Halocaridina rubra",1
"Malacostraca","Decapoda","Hapalocarcinus marsupialis",2
"Malacostraca","Decapoda","Hapalogaster cavicauda",5
"Malacostraca","Decapoda","Hapalogaster mertensii",10
"Malacostraca","Decapoda","Helicana doerjesi",3
"Malacostraca","Decapoda","Helice formosensis",21
"Malacostraca","Decapoda","Heloecius cordiformis",23
"Malacostraca","Decapoda","Helograpsus haswellianus",3
"Malacostraca","Decapoda","Hemigrapsus crenulatus",73
"Malacostraca","Decapoda","Hemigrapsus nudus",599
"Malacostraca","Decapoda","Hemigrapsus oregonensis",537
"Malacostraca","Decapoda","Hemigrapsus penicillatus",3
"Malacostraca","Decapoda","Hemigrapsus sanguineus",291
"Malacostraca","Decapoda","Hemigrapsus sexdentatus",37
"Malacostraca","Decapoda","Hemigrapsus takanoi",11
"Malacostraca","Decapoda","Hemiplax hirtipes",13
"Malacostraca","Decapoda","Hepatus chiliensis",8
"Malacostraca","Decapoda","Hepatus epheliticus",107
"Malacostraca","Decapoda","Hepatus lineatus",4
"Malacostraca","Decapoda","Heptacarpus brevirostris",16
"Malacostraca","Decapoda","Heptacarpus decorus",1
"Malacostraca","Decapoda","Heptacarpus franciscanus",1
"Malacostraca","Decapoda","Heptacarpus pugettensis",2
"Malacostraca","Decapoda","Heptacarpus sitchensis",25
"Malacostraca","Decapoda","Heptacarpus stylus",5
"Malacostraca","Decapoda","Herbstia condyliata",10
"Malacostraca","Decapoda","Herbstia parvifrons",2
"Malacostraca","Decapoda","Heteropilumnus fimbriatus",2
"Malacostraca","Decapoda","Heterozius rotundifrons",45
"Malacostraca","Decapoda","Hippa marmorata",3
"Malacostraca","Decapoda","Hippolyte bifidirostris",3
"Malacostraca","Decapoda","Hippolyte catagrapha",1
"Malacostraca","Decapoda","Hippolyte commensalis",1
"Malacostraca","Decapoda","Hippolyte varians",9
"Malacostraca","Decapoda","Homalaspis plana",29
"Malacostraca","Decapoda","Homarus americanus",89
"Malacostraca","Decapoda","Homarus gammarus",27
"Malacostraca","Decapoda","Homola barbata",1
"Malacostraca","Decapoda","Hoplophrys oatesi",9
"Malacostraca","Decapoda","Huenia heraldica",8
"Malacostraca","Decapoda","Hyas araneus",11
