"day","year","lat_bin","lon_bin","day_count"
59,2017,39,-9,1
59,2018,-39,143,1
59,2018,-37,147,1
59,2018,11,-85,3
59,2018,17,-97,1
59,2018,17,-93,3
59,2018,17,-91,1
59,2018,17,-89,5
59,2018,19,-103,2
59,2018,19,-101,3
59,2018,19,-99,2
59,2018,19,-75,2
59,2018,19,109,1
59,2018,21,-105,1
59,2018,21,-89,1
59,2018,21,-87,1
59,2018,25,-101,3
59,2018,25,-81,7
59,2018,27,-101,1
59,2018,27,-99,1
59,2018,27,-97,3
59,2018,27,-83,1
59,2018,27,-81,1
59,2018,29,-95,2
59,2018,29,-83,4
59,2018,29,-81,5
59,2018,31,-99,1
59,2018,31,-97,5
59,2018,31,-95,2
59,2018,31,-89,2
59,2018,33,-119,1
59,2018,33,-117,3
59,2018,33,-95,1
59,2018,33,-85,1
59,2018,33,-83,1
59,2018,33,-81,1
59,2018,35,-119,3
59,2018,39,-77,3
59,2018,39,-75,1
59,2018,41,-79,1
59,2018,43,-71,1
60,2015,-43,173,4
60,2015,15,-97,3
60,2015,19,-101,1
60,2015,19,-99,5
60,2015,21,-105,1
60,2015,29,-111,1
60,2015,29,-107,1
60,2015,33,-117,1
60,2015,37,-123,6
60,2015,37,-121,4
60,2015,37,-7,1
60,2015,39,-123,1
60,2015,39,-121,2
60,2016,-39,175,1
60,2016,11,-85,3
60,2016,13,99,1
60,2016,21,-105,4
60,2016,23,121,1
60,2016,27,-99,1
60,2016,29,-97,1
60,2016,31,-97,1
60,2016,33,-117,2
60,2016,33,-97,1
60,2016,35,-119,4
60,2016,35,-87,1
60,2016,35,-83,1
60,2016,37,-123,4
60,2016,37,-121,3
60,2016,39,-123,1
60,2016,39,-121,1
60,2017,-43,173,3
60,2017,15,-97,1
60,2017,17,-95,2
60,2017,19,-101,1
60,2017,21,-103,5
60,2017,21,-99,1
60,2017,25,-101,3
60,2017,27,-99,4
60,2017,29,-101,1
60,2017,29,-95,4
60,2017,29,-91,1
60,2017,29,-83,1
60,2017,31,-97,44
60,2017,31,-95,6
60,2017,31,-91,1
60,2017,33,-119,1
60,2017,33,-117,2
60,2017,33,-115,1
60,2017,33,-97,15
60,2017,33,-87,1
60,2017,35,-119,6
60,2017,35,-117,3
60,2017,35,-115,1
60,2017,35,-83,1
60,2017,35,-81,1
60,2017,37,-123,6
60,2017,37,-121,5
60,2017,37,-77,2
60,2017,39,-123,5
60,2017,39,-121,1
60,2017,39,-77,1
60,2018,-43,173,9
60,2018,-41,175,2
60,2018,-39,175,1
60,2018,-31,31,1
60,2018,-27,33,1
60,2018,-1,101,1
60,2018,11,-83,3
60,2018,17,-97,1
60,2018,17,-91,3
60,2018,19,-99,2
60,2018,19,-97,1
60,2018,19,-93,1
60,2018,19,-75,1
60,2018,23,-107,1
60,2018,23,115,1
60,2018,25,-101,6
60,2018,27,-99,2
60,2018,29,-97,8
60,2018,29,-95,2
60,2018,29,-91,1
60,2018,29,-83,5
60,2018,29,-81,2
60,2018,31,-99,1
60,2018,31,-97,5
60,2018,31,-95,1
60,2018,31,-91,1
60,2018,31,-81,1
60,2018,33,-119,1
60,2018,33,-117,2
60,2018,33,-111,1
60,2018,33,-97,3
60,2018,35,-119,3
60,2018,35,-115,1
60,2018,43,-123,1
61,2015,-19,147,1
61,2015,15,-97,2
61,2015,21,-105,5
61,2015,23,-107,2
61,2015,31,-87,1
61,2015,39,-121,1
61,2016,-43,173,3
61,2016,11,-85,1
61,2016,17,-97,1
61,2016,19,-101,2
61,2016,19,-99,1
61,2016,21,-105,8
61,2016,21,-101,1
61,2016,23,-107,2
61,2016,25,-101,1
61,2016,27,-99,1
61,2016,31,-99,1
61,2016,31,-97,2
61,2016,33,-117,2
61,2016,33,-109,6
61,2016,33,-97,7
61,2016,35,-115,1
61,2016,37,-123,6
61,2016,37,-121,2
61,2016,37,-9,1
61,2016,45,11,1
61,2017,-43,173,2
61,2017,-29,25,1
61,2017,3,101,1
61,2017,15,-93,1
61,2017,17,-93,1
61,2017,19,-99,2
61,2017,19,-89,1
61,2017,19,-75,1
61,2017,21,-103,1
61,2017,23,-107,1
61,2017,23,115,1
61,2017,25,-101,1
61,2017,27,-97,7
61,2017,27,-83,1
61,2017,29,-101,7
61,2017,29,-83,1
61,2017,29,-81,1
61,2017,31,-99,8
61,2017,31,-97,12
61,2017,31,-95,1
61,2017,31,-91,1
61,2017,31,-85,1
61,2017,31,-81,1
61,2017,33,-117,2
61,2017,33,-111,2
61,2017,33,-97,9
61,2017,33,-83,1
61,2017,35,-117,1
61,2017,35,-95,4
61,2017,37,-123,3
61,2017,45,7,1
61,2018,-43,173,1
61,2018,-41,175,1
61,2018,-39,177,1
61,2018,-23,-47,1
61,2018,9,-83,2
61,2018,11,-85,2
61,2018,17,-91,13
61,2018,19,-103,1
61,2018,19,-97,1
61,2018,19,-75,1
61,2018,21,-105,1
61,2018,21,-101,2
61,2018,21,-99,1
61,2018,23,-107,1
61,2018,25,-101,2
61,2018,25,-81,1
61,2018,27,-99,10
61,2018,27,-97,4
61,2018,27,-81,14
61,2018,29,-101,4
61,2018,29,-99,4
61,2018,29,-97,1
61,2018,29,-95,5
61,2018,29,-91,1
61,2018,29,-83,7
61,2018,29,-81,2
61,2018,31,-111,3
61,2018,31,-105,1
61,2018,31,-99,5
61,2018,31,-97,4
61,2018,31,-95,3
61,2018,31,-91,1
61,2018,31,-87,1
61,2018,33,-117,4
61,2018,33,-111,1
61,2018,33,-97,11
61,2018,33,-95,1
61,2018,33,35,1
61,2018,35,-89,1
61,2018,35,-87,1
61,2018,37,-123,2
61,2018,37,-121,1
61,2018,37,-109,1
61,2018,37,-93,2
62,2015,-43,173,2
62,2015,-19,147,1
62,2015,9,-85,1
62,2015,13,75,1
62,2015,19,-105,1
62,2015,19,-97,2
62,2015,19,-95,2
62,2015,23,-107,3
62,2015,35,-119,5
62,2015,37,-121,23
62,2015,39,-123,3
62,2016,-43,173,3
62,2016,-31,31,1
62,2016,17,-89,2
62,2016,23,-107,6
62,2016,27,-97,1
62,2016,29,-95,1
62,2016,31,-97,4
62,2016,31,-95,2
62,2016,33,-117,1
62,2016,33,-97,2
62,2016,35,-117,4
62,2016,37,-123,2
62,2016,37,-121,7
62,2016,37,-117,1
62,2016,37,-77,1
62,2016,39,-121,1
62,2016,45,11,1
62,2017,-43,173,5
62,2017,17,-97,1
62,2017,17,-93,5
62,2017,19,-101,2
62,2017,19,-99,1
62,2017,21,-105,4
62,2017,21,-99,1
62,2017,21,-77,4
62,2017,23,113,1
62,2017,25,-103,1
62,2017,25,-81,2
62,2017,27,-97,1
62,2017,27,-83,5
62,2017,29,-111,1
62,2017,29,-97,1
62,2017,29,-91,1
62,2017,31,-99,1
62,2017,31,-97,10
62,2017,31,-95,2
62,2017,31,-91,1
62,2017,33,-119,1
62,2017,33,-117,4
62,2017,33,-111,1
62,2017,33,-101,1
62,2017,33,-97,3
62,2017,35,-119,10
62,2017,35,-95,3
62,2017,35,-81,2
62,2017,37,-123,1
62,2017,37,-121,4
62,2017,39,-123,2
62,2018,-43,173,4
62,2018,-37,145,1
62,2018,1,103,1
62,2018,9,-81,1
62,2018,11,-85,2
62,2018,13,-87,6
62,2018,15,-91,2
62,2018,17,-91,11
62,2018,19,-101,4
62,2018,19,-99,3
62,2018,19,-97,2
62,2018,19,-71,1
62,2018,19,73,1
62,2018,21,-105,3
62,2018,21,-103,1
62,2018,21,-99,2
62,2018,23,-107,1
62,2018,23,115,1
62,2018,25,-101,7
62,2018,25,-81,2
62,2018,27,-99,12
62,2018,27,-97,1
62,2018,27,-81,10
62,2018,29,-95,9
62,2018,29,-91,7
62,2018,29,-89,1
62,2018,29,-83,11
62,2018,29,-81,5
62,2018,31,-113,3
62,2018,31,-99,1
62,2018,31,-97,1
62,2018,31,-95,1
62,2018,31,-89,1
62,2018,31,-85,7
62,2018,33,-117,3
62,2018,33,-97,10
62,2018,33,-93,7
62,2018,33,-87,2
62,2018,33,-85,1
62,2018,33,-81,1
62,2018,35,-117,2
62,2018,35,-95,1
62,2018,35,-87,2
62,2018,35,-85,1
62,2018,35,-83,1
62,2018,35,-81,1
62,2018,35,-79,1
62,2018,37,-123,1
62,2018,37,-89,4
62,2018,39,-123,5
62,2018,41,-105,3
63,2015,-45,169,1
63,2015,-43,173,4
63,2015,17,-95,1
63,2015,17,-93,2
63,2015,19,-97,1
63,2015,19,-93,3
63,2015,21,-105,5
63,2015,23,-107,1
63,2015,27,-81,1
63,2015,33,-119,1
63,2015,35,-119,4
63,2015,37,-123,4
63,2015,37,-121,4
63,2015,39,-123,6
63,2016,-43,173,5
63,2016,-37,175,1
63,2016,-17,29,1
63,2016,17,-97,1
63,2016,17,-89,2
63,2016,21,-105,1
63,2016,23,-107,3
63,2016,25,-101,3
63,2016,27,-99,1
63,2016,29,-97,1
63,2016,29,-95,1
63,2016,31,-99,7
63,2016,33,-117,1
63,2016,33,-111,1
63,2016,33,-97,14
63,2016,35,-119,2
63,2016,37,-121,3
63,2016,37,-9,2
63,2016,41,-123,1
63,2016,41,23,1
63,2017,-43,173,3
63,2017,17,-93,6
63,2017,19,-101,2
63,2017,19,-99,8
63,2017,19,-97,1
63,2017,19,-75,1
63,2017,21,-105,3
63,2017,21,-77,5
63,2017,23,-105,5
63,2017,23,115,3
63,2017,25,-81,1
63,2017,27,-83,4
63,2017,29,-109,1
63,2017,29,-83,3
63,2017,31,-103,1
63,2017,31,-97,3
63,2017,31,-91,3
63,2017,33,-119,4
63,2017,33,-117,7
63,2017,33,-111,3
63,2017,33,-97,2
63,2017,33,-95,1
63,2017,33,-81,12
63,2017,35,-119,6
63,2017,35,-107,1
63,2017,35,-95,5
63,2017,35,-93,2
63,2017,37,-123,4
63,2017,37,-121,1
63,2017,39,-121,1
63,2017,41,-97,1
63,2017,41,-71,1
63,2017,53,7,1
63,2018,-45,171,1
63,2018,-43,173,4
63,2018,-37,145,2
63,2018,5,-75,1
63,2018,11,-85,2
63,2018,13,-87,1
63,2018,15,-97,2
63,2018,15,-87,1
63,2018,15,-61,1
63,2018,17,-97,1
63,2018,17,-91,9
63,2018,17,-89,8
63,2018,19,-101,2
63,2018,19,-99,6
63,2018,19,-97,1
63,2018,19,-93,1
63,2018,19,-77,3
63,2018,21,-101,3
63,2018,21,-87,1
63,2018,23,-107,6
63,2018,23,115,4
63,2018,25,-107,1
63,2018,25,-101,4
63,2018,25,-81,2
63,2018,25,121,2
63,2018,27,-99,10
63,2018,27,-97,1
63,2018,27,-83,2
63,2018,27,-81,3
63,2018,29,-101,2
63,2018,29,-99,4
63,2018,29,-97,3
63,2018,29,-95,1
63,2018,29,-83,6
63,2018,29,-81,7
63,2018,31,-111,2
63,2018,31,-103,1
63,2018,31,-97,8
63,2018,31,-91,4
63,2018,31,-89,10
63,2018,31,-85,3
63,2018,33,-119,1
63,2018,33,-117,7
63,2018,33,-111,3
63,2018,33,-97,1
63,2018,33,-81,5
63,2018,35,-119,4
63,2018,35,-97,1
63,2018,35,-87,2
63,2018,35,-83,2
63,2018,35,-81,2
63,2018,37,-121,13
63,2018,37,-119,1
63,2018,37,-97,1
63,2018,37,-79,1
63,2018,39,-121,2
64,2015,-43,173,5
64,2015,17,-93,3
64,2015,17,-89,1
64,2015,19,-99,1
64,2015,19,-97,1
64,2015,33,-111,1
64,2015,35,-119,3
64,2015,37,-123,5
64,2015,37,-117,1
64,2015,39,-123,2
64,2016,-43,173,4
64,2016,17,-93,1
64,2016,21,-101,1
64,2016,21,-99,5
64,2016,23,-107,1
64,2016,23,121,1
64,2016,25,-81,1
64,2016,27,-99,4
64,2016,31,-99,2
64,2016,31,-97,8
64,2016,31,-95,1
64,2016,33,-119,1
64,2016,33,-117,2
64,2016,33,-109,1
64,2016,33,-97,4
64,2016,33,-93,4
64,2016,35,-119,1
64,2016,37,-121,2
64,2016,39,-121,1
64,2017,-43,173,8
64,2017,-27,27,1
64,2017,11,-85,3
64,2017,19,-157,1
64,2017,19,-99,2
64,2017,19,-97,1
64,2017,19,-95,2
64,2017,21,-105,2
64,2017,21,-101,1
64,2017,21,-99,1
64,2017,21,73,2
64,2017,25,-101,2
64,2017,25,-81,1
64,2017,27,-99,3
64,2017,27,-97,1
64,2017,29,-107,1
64,2017,29,-101,1
64,2017,29,-81,3
64,2017,31,-109,1
64,2017,31,-99,1
64,2017,31,-97,3
64,2017,31,-89,3
64,2017,31,-85,1
64,2017,33,-117,2
64,2017,33,-115,1
64,2017,33,-113,1
64,2017,33,-111,1
64,2017,35,-85,1
64,2017,35,-83,4
64,2017,35,-79,1
64,2017,37,-123,2
64,2017,37,-87,1
64,2017,39,-83,1
64,2017,45,9,1
64,2017,53,23,1
64,2018,-43,173,9
64,2018,-39,177,1
64,2018,9,-85,1
64,2018,9,-81,4
64,2018,17,-97,2
64,2018,17,-63,2
64,2018,19,-99,6
64,2018,19,-97,1
64,2018,19,-91,4
64,2018,19,-77,1
64,2018,21,-157,1
64,2018,21,-101,1
64,2018,21,-99,2
64,2018,21,-87,1
64,2018,23,-107,4
64,2018,23,-99,3
64,2018,25,-101,3
64,2018,27,-99,40
64,2018,27,-81,1
64,2018,27,-15,1
64,2018,29,-101,3
64,2018,29,-99,7
64,2018,29,-97,2
64,2018,29,-83,1
64,2018,29,-81,2
64,2018,31,-101,5
64,2018,31,-99,3
64,2018,31,-97,1
64,2018,33,-119,2
64,2018,33,-117,8
64,2018,33,-111,1
64,2018,33,-97,9
64,2018,35,-119,5
64,2018,37,-123,12
64,2018,37,-121,7
64,2018,39,-123,6
64,2018,39,-121,5
65,2015,-43,173,1
65,2015,19,-99,1
65,2015,19,-97,1
65,2015,19,-71,1
65,2015,19,-67,2
65,2015,21,-105,9
65,2015,23,-107,10
65,2015,29,-97,2
65,2015,31,-117,1
65,2015,33,-119,1
65,2015,33,-99,1
65,2015,35,-119,1
65,2015,35,-117,1
65,2015,37,-123,5
65,2015,39,-123,1
65,2015,39,-121,6
65,2016,-43,173,3
65,2016,-41,175,3
65,2016,19,-99,3
65,2016,19,-97,2
65,2016,19,-95,1
65,2016,21,-99,1
65,2016,25,-101,1
65,2016,25,-81,1
65,2016,27,-81,1
65,2016,29,-97,1
65,2016,29,-81,1
65,2016,31,-99,6
65,2016,31,-97,6
65,2016,33,-119,1
65,2016,33,-117,6
65,2016,33,-111,2
65,2016,33,-97,15
65,2016,33,-95,1
65,2016,33,35,1
65,2016,35,-95,1
65,2016,35,-93,2
65,2016,37,-121,1
65,2016,37,-117,1
65,2017,-43,173,5
65,2017,-27,29,2
65,2017,9,-83,1
65,2017,17,-95,1
65,2017,17,-93,5
65,2017,19,-99,1
65,2017,19,-97,1
65,2017,19,-95,1
65,2017,19,73,2
65,2017,21,-101,2
65,2017,23,-79,1
65,2017,25,-101,2
65,2017,27,-109,2
65,2017,27,-99,1
65,2017,27,-97,1
65,2017,27,-81,1
65,2017,29,-97,3
65,2017,29,-95,1
65,2017,29,-91,1
65,2017,31,-103,1
65,2017,31,-99,2
65,2017,31,-97,6
65,2017,31,-95,1
65,2017,33,-119,1
65,2017,33,-117,3
65,2017,33,-111,2
65,2017,33,-97,3
65,2017,33,-87,1
65,2017,33,-81,2
65,2017,35,-119,3
65,2017,35,-85,1
65,2017,35,-79,1
65,2017,37,-123,2
65,2017,39,-123,6
65,2017,39,-77,1
65,2017,41,-75,1
65,2018,11,-85,2
65,2018,15,-93,1
65,2018,17,-97,4
65,2018,17,-93,1
65,2018,17,-89,2
65,2018,19,-99,1
65,2018,19,-97,1
65,2018,19,-77,2
65,2018,19,99,1
65,2018,21,-105,1
65,2018,21,-89,4
65,2018,23,-107,7
65,2018,23,-101,1
65,2018,27,-99,5
65,2018,27,-81,3
65,2018,29,-99,2
65,2018,29,-97,3
65,2018,29,-95,4
65,2018,29,-83,3
65,2018,29,-81,5
65,2018,31,-97,6
65,2018,31,-95,2
65,2018,33,-119,2
65,2018,33,-117,3
65,2018,33,-97,8
65,2018,33,-95,1
65,2018,33,-91,1
65,2018,33,-87,1
65,2018,33,-85,1
65,2018,33,35,1
65,2018,35,-119,18
65,2018,35,-117,3
65,2018,35,-107,1
65,2018,35,-87,1
65,2018,37,-123,6
65,2018,37,-119,2
65,2018,37,-87,1
65,2018,39,-123,9
65,2018,39,-121,1
65,2018,41,-75,1
65,2018,43,-125,1
65,2018,45,-123,1
65,2018,47,-123,1
66,2015,-43,173,1
66,2015,9,-85,2
66,2015,11,-83,1
66,2015,17,-93,1
66,2015,17,-89,2
66,2015,21,-105,3
66,2015,23,-107,4
66,2015,25,-81,2
66,2015,25,57,1
66,2015,29,-99,1
66,2015,29,-97,1
66,2015,29,-81,1
66,2015,31,-97,1
66,2015,33,-119,1
66,2015,33,-117,12
66,2015,33,-111,2
66,2015,33,-97,1
66,2015,33,-93,1
66,2015,35,-119,3
66,2015,37,-123,14
66,2015,43,3,2
66,2016,-43,173,2
66,2016,-33,29,1
66,2016,9,-83,1
66,2016,19,-101,1
66,2016,19,-97,1
66,2016,21,-103,5
66,2016,31,-99,3
66,2016,31,-97,1
66,2016,31,-95,3
66,2016,33,-119,1
66,2016,33,-117,1
66,2016,33,-97,2
66,2016,33,-95,3
66,2016,35,-119,3
66,2016,37,-123,7
66,2016,37,-121,1
66,2016,39,-123,1
66,2017,15,-97,2
66,2017,17,-93,1
66,2017,17,-89,1
66,2017,19,-99,5
66,2017,19,-97,2
66,2017,19,-89,1
66,2017,21,-105,7
66,2017,23,-107,3
66,2017,23,-99,1
66,2017,23,73,1
66,2017,25,-101,3
66,2017,25,-81,1
66,2017,27,-109,12
66,2017,27,-103,1
66,2017,27,-97,2
66,2017,27,-83,1
66,2017,29,-101,2
66,2017,29,-99,1
66,2017,29,-97,3
66,2017,29,-95,1
66,2017,29,-83,1
66,2017,31,-107,5
66,2017,31,-99,1
66,2017,31,-95,1
66,2017,33,-117,3
66,2017,33,-111,1
66,2017,33,-99,4
66,2017,33,-97,12
66,2017,35,-119,1
66,2017,35,-117,1
66,2017,35,-95,3
66,2017,35,-93,1
66,2017,35,-81,2
66,2017,37,-123,1
66,2017,37,-121,3
66,2017,37,-79,4
66,2017,39,-77,3
66,2018,-45,169,1
66,2018,15,-97,2
66,2018,17,-77,1
66,2018,17,-63,1
66,2018,19,-93,1
66,2018,19,-89,1
66,2018,19,-75,2
66,2018,21,-105,3
66,2018,21,-103,1
66,2018,21,-89,1
66,2018,21,-87,1
66,2018,23,-111,1
66,2018,23,115,1
66,2018,25,-103,1
66,2018,25,-81,1
66,2018,27,-99,11
66,2018,27,-97,4
66,2018,27,-81,2
66,2018,29,-99,3
66,2018,29,-95,2
66,2018,29,-91,1
66,2018,29,-83,5
66,2018,29,-81,4
66,2018,31,-111,1
66,2018,31,-99,1
66,2018,31,-97,9
66,2018,31,-95,3
66,2018,33,-117,1
66,2018,33,-97,3
66,2018,33,35,1
66,2018,35,-119,2
66,2018,37,-123,11
66,2018,37,-121,6
66,2018,39,-123,5
66,2018,39,-121,3
67,2015,-43,173,9
67,2015,17,-89,2
67,2015,19,-91,1
67,2015,23,-107,3
67,2015,25,-81,1
67,2015,33,-119,2
67,2015,33,-117,4
67,2015,33,-111,3
67,2015,35,-119,2
67,2015,37,-123,8
67,2015,37,-121,8
67,2015,39,-123,2
67,2015,39,-121,5
67,2015,41,-83,2
67,2015,41,3,1
67,2016,-33,29,1
67,2016,19,-97,1
67,2016,21,-105,1
67,2016,21,-99,1
67,2016,23,-107,6
67,2016,23,-75,1
67,2016,27,-99,1
67,2016,27,-81,2
67,2016,31,-109,1
67,2016,31,-95,2
67,2016,31,-91,1
67,2016,31,-87,2
67,2016,31,-85,1
67,2016,33,-97,1
67,2016,35,-101,1
67,2016,37,-123,4
67,2017,-43,173,3
67,2017,-9,115,1
67,2017,19,-155,1
67,2017,19,-95,1
67,2017,19,-75,2
67,2017,21,-105,1
67,2017,23,-107,3
67,2017,25,-101,1
67,2017,25,-81,1
67,2017,27,-109,1
67,2017,29,-101,1
67,2017,29,-97,6
67,2017,29,-91,1
67,2017,29,-81,3
67,2017,31,-99,10
67,2017,31,-97,16
67,2017,31,-95,2
67,2017,31,-89,5
67,2017,33,-117,2
67,2017,33,-105,3
67,2017,33,-99,6
67,2017,33,-97,12
67,2017,33,-85,1
67,2017,33,-81,1
67,2017,35,-119,5
67,2017,35,-117,1
67,2017,35,-95,5
67,2017,35,-85,1
67,2017,35,-83,3
67,2017,35,-81,2
67,2017,37,-123,3
67,2017,37,-121,1
67,2017,37,-115,1
67,2017,39,-123,7
67,2017,39,-121,1
67,2017,39,-89,1
67,2017,45,9,1
67,2017,47,-71,1
67,2018,-39,177,1
67,2018,-33,23,1
67,2018,1,103,2
67,2018,9,-85,1
67,2018,9,-79,1
67,2018,11,-85,1
67,2018,15,-97,1
67,2018,15,-61,2
67,2018,17,-93,3
67,2018,19,-101,10
67,2018,19,-99,2
67,2018,19,-97,3
67,2018,19,-77,3
67,2018,21,-105,1
67,2018,23,-109,1
67,2018,23,-101,1
67,2018,25,-101,1
67,2018,25,-99,1
67,2018,25,93,1
67,2018,27,-97,13
67,2018,27,-83,1
67,2018,27,-81,3
67,2018,29,-107,1
67,2018,29,-99,2
67,2018,29,-83,3
67,2018,29,-81,5
67,2018,31,-111,1
67,2018,31,-101,2
67,2018,31,-97,13
67,2018,31,-95,4
67,2018,31,-93,7
67,2018,31,-91,1
67,2018,31,-89,2
67,2018,33,-119,6
67,2018,33,-117,6
67,2018,33,-111,1
67,2018,33,-97,3
67,2018,33,-95,1
67,2018,33,-81,3
67,2018,35,-119,3
67,2018,35,-117,1
67,2018,35,-77,1
67,2018,37,-123,1
67,2018,37,-121,1
67,2018,37,-119,1
67,2018,37,-115,1
67,2018,39,-123,1
67,2018,39,-121,1
67,2018,41,-123,1
68,2015,-43,173,12
68,2015,9,-83,1
68,2015,17,-95,2
68,2015,17,-89,1
68,2015,19,81,1
68,2015,23,-107,5
68,2015,27,-97,1
68,2015,29,-81,4
68,2015,33,-117,3
68,2015,37,-123,7
68,2015,37,-121,4
68,2015,39,-123,2
68,2015,39,-121,1
68,2015,41,-123,1
68,2016,9,-85,1
68,2016,11,-85,2
68,2016,19,-95,1
68,2016,23,115,1
68,2016,25,-101,2
68,2016,29,-101,3
68,2016,29,-99,1
68,2016,31,-97,5
68,2016,33,-111,1
68,2016,33,-97,2
68,2016,35,-121,4
68,2016,37,-123,3
68,2016,37,-121,1
68,2016,37,-77,1
68,2016,39,-85,1
68,2016,39,-75,1
68,2016,41,-87,1
68,2016,41,-85,1
68,2016,41,-75,3
68,2017,-43,173,9
68,2017,-25,29,1
68,2017,17,-93,5
68,2017,19,-97,3
68,2017,21,-105,6
68,2017,25,-101,2
68,2017,27,-99,7
68,2017,27,-97,1
68,2017,27,-81,12
68,2017,29,-95,1
68,2017,29,-83,7
68,2017,29,-81,3
68,2017,31,-99,1
68,2017,31,-97,13
68,2017,31,-87,1
68,2017,33,-117,2
68,2017,33,-97,11
68,2017,33,-87,1
68,2017,35,-121,1
68,2017,35,-85,2
68,2017,35,-81,1
68,2017,37,-123,4
68,2017,37,-121,1
68,2017,37,-77,5
68,2017,39,-123,3
68,2017,39,-105,1
68,2017,39,-77,1
68,2017,41,-89,1
68,2018,-33,23,1
68,2018,15,-87,2
68,2018,17,-63,2
68,2018,19,-101,4
68,2018,19,-99,1
68,2018,19,-97,1
68,2018,19,-93,1
68,2018,19,-77,3
68,2018,21,-97,1
68,2018,21,-89,1
68,2018,23,-107,1
68,2018,23,-99,1
68,2018,23,115,2
68,2018,25,-81,3
68,2018,27,-99,4
68,2018,27,-97,6
68,2018,27,-83,2
68,2018,27,-81,1
68,2018,29,-99,6
68,2018,29,-95,3
68,2018,29,-83,10
68,2018,29,-81,3
68,2018,31,-111,1
68,2018,31,-103,2
68,2018,31,-97,6
68,2018,31,-95,1
68,2018,31,-89,4
68,2018,31,-85,1
68,2018,33,-119,1
68,2018,33,-111,1
68,2018,33,-103,1
68,2018,33,-97,2
68,2018,33,-93,1
68,2018,33,-85,2
68,2018,35,-121,1
68,2018,35,-119,3
68,2018,35,-117,1
68,2018,37,-123,1
68,2018,37,-121,10
68,2018,39,-123,4
68,2018,39,-121,5
68,2018,39,-119,1
69,2015,-43,173,1
69,2015,-39,175,1
69,2015,9,-83,1
69,2015,11,-85,1
69,2015,19,-99,1
69,2015,21,-105,4
69,2015,23,-107,5
69,2015,23,115,1
69,2015,27,-99,1
69,2015,31,-111,1
69,2015,37,-123,1
69,2015,41,-123,1
69,2016,-43,173,2
69,2016,11,-85,4
69,2016,17,-93,1
69,2016,19,-103,1
69,2016,19,99,1
69,2016,23,-107,9
69,2016,23,-101,1
69,2016,29,-95,2
69,2016,29,-13,1
69,2016,33,-119,1
69,2016,33,-117,3
69,2016,33,-111,4
69,2016,35,-119,1
69,2016,37,-123,1
69,2016,39,-77,2
69,2016,41,-79,1
69,2017,-43,173,16
69,2017,-9,115,1
69,2017,9,-79,1
69,2017,17,-93,2
69,2017,19,-97,1
69,2017,19,109,1
69,2017,21,-105,2
69,2017,21,-89,3
69,2017,23,-107,2
69,2017,23,-101,1
69,2017,23,-99,1
69,2017,25,-107,1
69,2017,25,-101,4
69,2017,25,-99,1
69,2017,25,-81,4
69,2017,27,-101,2
69,2017,27,-97,2
69,2017,27,-81,30
69,2017,29,-101,2
69,2017,29,-83,2
69,2017,29,-81,2
69,2017,31,-99,5
69,2017,31,-97,28
69,2017,31,-95,6
69,2017,31,-81,1
69,2017,33,-119,1
69,2017,33,-117,2
69,2017,33,-97,9
69,2017,33,-95,11
69,2017,35,-119,2
69,2017,35,-117,6
69,2017,35,-97,1
69,2017,35,-95,5
69,2017,35,-83,1
69,2017,35,-79,2
69,2017,37,-123,2
69,2017,37,-121,7
69,2017,37,-5,1
69,2017,39,-123,2
69,2017,39,-121,1
69,2017,43,-1,2
69,2017,45,1,2
69,2017,45,11,1
69,2018,-31,27,1
69,2018,9,-85,3
69,2018,9,-79,2
69,2018,15,-93,4
69,2018,15,-87,1
69,2018,17,-93,2
69,2018,17,-63,1
69,2018,19,-101,1
69,2018,19,-99,5
69,2018,19,-93,7
69,2018,19,-89,7
69,2018,19,-75,1
69,2018,21,-157,1
69,2018,21,-105,1
69,2018,21,-99,16
69,2018,21,-97,1
69,2018,23,-109,3
69,2018,23,-107,1
69,2018,23,-99,2
69,2018,23,87,1
69,2018,25,-103,1
69,2018,25,-101,4
69,2018,25,-81,3
69,2018,27,-99,13
69,2018,27,-81,4
69,2018,29,-101,1
69,2018,29,-99,1
69,2018,29,-97,5
69,2018,29,-95,4
69,2018,29,-91,1
69,2018,29,-83,6
69,2018,29,-81,10
69,2018,31,-111,1
69,2018,31,-103,1
69,2018,31,-99,5
69,2018,31,-97,24
69,2018,31,-95,13
69,2018,31,-93,1
69,2018,31,-91,1
69,2018,31,-89,2
69,2018,33,-117,2
69,2018,33,-107,2
69,2018,33,-101,4
69,2018,33,-99,2
69,2018,33,-97,29
69,2018,33,-85,1
69,2018,33,-81,1
69,2018,33,35,1
69,2018,35,-119,1
69,2018,35,-87,1
69,2018,37,-123,1
69,2018,37,-121,1
69,2018,39,-123,2
69,2018,39,-1,1
69,2018,43,3,2
70,2015,17,-95,1
70,2015,19,-89,8
70,2015,21,-105,8
70,2015,27,-83,7
70,2015,31,-85,1
70,2015,33,-97,1
70,2015,35,-119,1
70,2015,37,-123,2
70,2015,37,-121,1
70,2015,39,-123,2
70,2016,-31,153,2
70,2016,9,-83,3
70,2016,17,-93,1
70,2016,21,-97,1
70,2016,23,-107,8
70,2016,27,-81,1
70,2016,29,-95,4
70,2016,33,-117,2
70,2016,33,-87,1
70,2016,33,-17,1
70,2016,35,-119,2
70,2016,35,-109,1
